Device Address,Sample Number,Timestamp,X,Y,Z
F9:41:F3:3B:21:24,0,2024-02-08 15:07:26.900698+09:00,-0.69921875,0.5615234375,-0.42822265625
F9:41:F3:3B:21:24,1,2024-02-08 15:07:26.907792+09:00,-0.70458984375,0.56787109375,-0.44775390625
F9:41:F3:3B:21:24,2,2024-02-08 15:07:26.915690+09:00,-0.724609375,0.57275390625,-0.44287109375
F9:41:F3:3B:21:24,3,2024-02-08 15:07:26.930391+09:00,-0.72607421875,0.57666015625,-0.43603515625
F9:41:F3:3B:21:24,4,2024-02-08 15:07:26.937894+09:00,-0.720703125,0.58056640625,-0.44775390625
F9:41:F3:3B:21:24,5,2024-02-08 15:07:26.945615+09:00,-0.716796875,0.583984375,-0.46142578125
F9:41:F3:3B:21:24,6,2024-02-08 15:07:26.960440+09:00,-0.7021484375,0.57958984375,-0.45458984375
F9:41:F3:3B:21:24,7,2024-02-08 15:07:26.968160+09:00,-0.69482421875,0.57666015625,-0.45947265625
F9:41:F3:3B:21:24,8,2024-02-08 15:07:26.975386+09:00,-0.69140625,0.572265625,-0.4541015625
F9:41:F3:3B:21:24,9,2024-02-08 15:07:26.990387+09:00,-0.6923828125,0.5703125,-0.4404296875
F9:41:F3:3B:21:24,10,2024-02-08 15:07:26.997830+09:00,-0.7001953125,0.5712890625,-0.43896484375
F9:41:F3:3B:21:24,11,2024-02-08 15:07:27.005596+09:00,-0.705078125,0.56982421875,-0.4423828125
F9:41:F3:3B:21:24,12,2024-02-08 15:07:27.020708+09:00,-0.70556640625,0.56640625,-0.431640625
F9:41:F3:3B:21:24,13,2024-02-08 15:07:27.027846+09:00,-0.70361328125,0.56396484375,-0.43359375
F9:41:F3:3B:21:24,14,2024-02-08 15:07:27.035594+09:00,-0.69775390625,0.56494140625,-0.4462890625
F9:41:F3:3B:21:24,15,2024-02-08 15:07:27.050815+09:00,-0.69970703125,0.56103515625,-0.43017578125
F9:41:F3:3B:21:24,16,2024-02-08 15:07:27.058150+09:00,-0.70166015625,0.55810546875,-0.42041015625
F9:41:F3:3B:21:24,17,2024-02-08 15:07:27.065435+09:00,-0.6923828125,0.55224609375,-0.419921875
F9:41:F3:3B:21:24,18,2024-02-08 15:07:27.080447+09:00,-0.67822265625,0.548828125,-0.421875
F9:41:F3:3B:21:24,19,2024-02-08 15:07:27.087865+09:00,-0.67333984375,0.55078125,-0.42236328125
F9:41:F3:3B:21:24,20,2024-02-08 15:07:27.095416+09:00,-0.67431640625,0.5537109375,-0.41748046875
F9:41:F3:3B:21:24,21,2024-02-08 15:07:27.110698+09:00,-0.68505859375,0.556640625,-0.40478515625
F9:41:F3:3B:21:24,22,2024-02-08 15:07:27.118151+09:00,-0.693359375,0.55810546875,-0.39990234375
F9:41:F3:3B:21:24,23,2024-02-08 15:07:27.125383+09:00,-0.7109375,0.56298828125,-0.40234375
F9:41:F3:3B:21:24,24,2024-02-08 15:07:27.133398+09:00,-0.7119140625,0.5615234375,-0.4111328125
F9:41:F3:3B:21:24,25,2024-02-08 15:07:27.155265+09:00,-0.7099609375,0.56201171875,-0.42724609375
F9:41:F3:3B:21:24,26,2024-02-08 15:07:27.155741+09:00,-0.7177734375,0.56640625,-0.44384765625
F9:41:F3:3B:21:24,27,2024-02-08 15:07:27.163269+09:00,-0.73046875,0.56982421875,-0.447265625
F9:41:F3:3B:21:24,28,2024-02-08 15:07:27.177841+09:00,-0.7392578125,0.5693359375,-0.43701171875
F9:41:F3:3B:21:24,29,2024-02-08 15:07:27.185266+09:00,-0.73388671875,0.5712890625,-0.4306640625
F9:41:F3:3B:21:24,30,2024-02-08 15:07:27.192955+09:00,-0.73779296875,0.56982421875,-0.42626953125
F9:41:F3:3B:21:24,31,2024-02-08 15:07:27.208035+09:00,-0.740234375,0.5703125,-0.41796875
F9:41:F3:3B:21:24,32,2024-02-08 15:07:27.215581+09:00,-0.7333984375,0.56884765625,-0.41064453125
F9:41:F3:3B:21:24,33,2024-02-08 15:07:27.223031+09:00,-0.7197265625,0.5654296875,-0.4033203125
F9:41:F3:3B:21:24,34,2024-02-08 15:07:27.237878+09:00,-0.71240234375,0.5595703125,-0.4013671875
F9:41:F3:3B:21:24,35,2024-02-08 15:07:27.245373+09:00,-0.71826171875,0.5615234375,-0.40380859375
F9:41:F3:3B:21:24,36,2024-02-08 15:07:27.252914+09:00,-0.72021484375,0.5673828125,-0.41064453125
F9:41:F3:3B:21:24,37,2024-02-08 15:07:27.268198+09:00,-0.72021484375,0.5703125,-0.423828125
F9:41:F3:3B:21:24,38,2024-02-08 15:07:27.275733+09:00,-0.7216796875,0.57080078125,-0.4267578125
F9:41:F3:3B:21:24,39,2024-02-08 15:07:27.282807+09:00,-0.73046875,0.5791015625,-0.42431640625
F9:41:F3:3B:21:24,40,2024-02-08 15:07:27.298246+09:00,-0.7392578125,0.58056640625,-0.416015625
F9:41:F3:3B:21:24,41,2024-02-08 15:07:27.305738+09:00,-0.72802734375,0.5751953125,-0.41845703125
F9:41:F3:3B:21:24,42,2024-02-08 15:07:27.312844+09:00,-0.7158203125,0.57568359375,-0.42236328125
F9:41:F3:3B:21:24,43,2024-02-08 15:07:27.328200+09:00,-0.71533203125,0.57861328125,-0.41015625
F9:41:F3:3B:21:24,44,2024-02-08 15:07:27.335754+09:00,-0.7294921875,0.58154296875,-0.392578125
F9:41:F3:3B:21:24,45,2024-02-08 15:07:27.342864+09:00,-0.728515625,0.5751953125,-0.39111328125
F9:41:F3:3B:21:24,46,2024-02-08 15:07:27.358350+09:00,-0.71875,0.56884765625,-0.3916015625
F9:41:F3:3B:21:24,47,2024-02-08 15:07:27.365638+09:00,-0.7099609375,0.55615234375,-0.38720703125
F9:41:F3:3B:21:24,48,2024-02-08 15:07:27.372880+09:00,-0.703125,0.54638671875,-0.3896484375
F9:41:F3:3B:21:24,49,2024-02-08 15:07:27.387898+09:00,-0.6923828125,0.54150390625,-0.3876953125
F9:41:F3:3B:21:24,50,2024-02-08 15:07:27.395415+09:00,-0.6962890625,0.54541015625,-0.390625
F9:41:F3:3B:21:24,51,2024-02-08 15:07:27.402920+09:00,-0.701171875,0.5478515625,-0.400390625
F9:41:F3:3B:21:24,52,2024-02-08 15:07:27.410379+09:00,-0.7080078125,0.55224609375,-0.3955078125
F9:41:F3:3B:21:24,53,2024-02-08 15:07:27.425498+09:00,-0.7119140625,0.55615234375,-0.3818359375
F9:41:F3:3B:21:24,54,2024-02-08 15:07:27.432901+09:00,-0.703125,0.56005859375,-0.375
F9:41:F3:3B:21:24,55,2024-02-08 15:07:27.440317+09:00,-0.68994140625,0.55908203125,-0.37646484375
F9:41:F3:3B:21:24,56,2024-02-08 15:07:27.455444+09:00,-0.6865234375,0.56005859375,-0.38525390625
F9:41:F3:3B:21:24,57,2024-02-08 15:07:27.463253+09:00,-0.6962890625,0.5625,-0.37841796875
F9:41:F3:3B:21:24,58,2024-02-08 15:07:27.470329+09:00,-0.701171875,0.55810546875,-0.373046875
