Device Address,Sample Number,Timestamp,X,Y,Z
F9:41:F3:3B:21:24,0,2024-02-08 15:09:05.375971+09:00,-0.06396484375,0.8466796875,-0.5068359375
F9:41:F3:3B:21:24,1,2024-02-08 15:09:05.376290+09:00,-0.08349609375,0.85302734375,-0.49267578125
F9:41:F3:3B:21:24,2,2024-02-08 15:09:05.383900+09:00,-0.083984375,0.830078125,-0.4638671875
F9:41:F3:3B:21:24,3,2024-02-08 15:09:05.398926+09:00,-0.08642578125,0.8212890625,-0.4521484375
F9:41:F3:3B:21:24,4,2024-02-08 15:09:05.405911+09:00,-0.09375,0.8203125,-0.45166015625
F9:41:F3:3B:21:24,5,2024-02-08 15:09:05.420953+09:00,-0.09521484375,0.81494140625,-0.44677734375
F9:41:F3:3B:21:24,6,2024-02-08 15:09:05.421268+09:00,-0.09912109375,0.8203125,-0.4638671875
F9:41:F3:3B:21:24,7,2024-02-08 15:09:05.443110+09:00,-0.1005859375,0.84130859375,-0.4912109375
F9:41:F3:3B:21:24,8,2024-02-08 15:09:05.444030+09:00,-0.10498046875,0.845703125,-0.498046875
F9:41:F3:3B:21:24,9,2024-02-08 15:09:05.458358+09:00,-0.10986328125,0.8544921875,-0.50732421875
F9:41:F3:3B:21:24,10,2024-02-08 15:09:05.465660+09:00,-0.11083984375,0.8701171875,-0.505859375
F9:41:F3:3B:21:24,11,2024-02-08 15:09:05.480886+09:00,-0.12109375,0.88232421875,-0.490234375
F9:41:F3:3B:21:24,12,2024-02-08 15:09:05.481653+09:00,-0.1318359375,0.89501953125,-0.47412109375
F9:41:F3:3B:21:24,13,2024-02-08 15:09:05.496158+09:00,-0.1455078125,0.904296875,-0.46337890625
F9:41:F3:3B:21:24,14,2024-02-08 15:09:05.503577+09:00,-0.158203125,0.90576171875,-0.45703125
F9:41:F3:3B:21:24,15,2024-02-08 15:09:05.511013+09:00,-0.1689453125,0.9072265625,-0.4443359375
F9:41:F3:3B:21:24,16,2024-02-08 15:09:05.526395+09:00,-0.1767578125,0.900390625,-0.427734375
F9:41:F3:3B:21:24,17,2024-02-08 15:09:05.533535+09:00,-0.18115234375,0.89306640625,-0.4189453125
F9:41:F3:3B:21:24,18,2024-02-08 15:09:05.555737+09:00,-0.1796875,0.89111328125,-0.4267578125
F9:41:F3:3B:21:24,19,2024-02-08 15:09:05.556235+09:00,-0.17236328125,0.8896484375,-0.4375
F9:41:F3:3B:21:24,20,2024-02-08 15:09:05.563663+09:00,-0.16650390625,0.8857421875,-0.44677734375
F9:41:F3:3B:21:24,21,2024-02-08 15:09:05.570743+09:00,-0.1669921875,0.8828125,-0.44384765625
F9:41:F3:3B:21:24,22,2024-02-08 15:09:05.585814+09:00,-0.17431640625,0.8876953125,-0.43603515625
F9:41:F3:3B:21:24,23,2024-02-08 15:09:05.593332+09:00,-0.1845703125,0.8857421875,-0.42626953125
F9:41:F3:3B:21:24,24,2024-02-08 15:09:05.600748+09:00,-0.1875,0.8828125,-0.4208984375
F9:41:F3:3B:21:24,25,2024-02-08 15:09:05.616414+09:00,-0.18896484375,0.884765625,-0.42041015625
F9:41:F3:3B:21:24,26,2024-02-08 15:09:05.630659+09:00,-0.1943359375,0.884765625,-0.41943359375
F9:41:F3:3B:21:24,27,2024-02-08 15:09:05.631330+09:00,-0.20751953125,0.8857421875,-0.41650390625
F9:41:F3:3B:21:24,28,2024-02-08 15:09:05.653523+09:00,-0.22119140625,0.8876953125,-0.40966796875
F9:41:F3:3B:21:24,29,2024-02-08 15:09:05.653791+09:00,-0.23095703125,0.8828125,-0.404296875
F9:41:F3:3B:21:24,30,2024-02-08 15:09:05.661065+09:00,-0.22998046875,0.8759765625,-0.40576171875
F9:41:F3:3B:21:24,31,2024-02-08 15:09:05.675908+09:00,-0.21728515625,0.869140625,-0.4111328125
F9:41:F3:3B:21:24,32,2024-02-08 15:09:05.683255+09:00,-0.20556640625,0.8671875,-0.4189453125
F9:41:F3:3B:21:24,33,2024-02-08 15:09:05.698257+09:00,-0.20556640625,0.86572265625,-0.41162109375
F9:41:F3:3B:21:24,34,2024-02-08 15:09:05.698874+09:00,-0.19189453125,0.8603515625,-0.41064453125
F9:41:F3:3B:21:24,35,2024-02-08 15:09:05.720724+09:00,-0.1796875,0.85791015625,-0.41259765625
F9:41:F3:3B:21:24,36,2024-02-08 15:09:05.721199+09:00,-0.16943359375,0.85791015625,-0.40966796875
F9:41:F3:3B:21:24,37,2024-02-08 15:09:05.728574+09:00,-0.1630859375,0.86083984375,-0.408203125
F9:41:F3:3B:21:24,38,2024-02-08 15:09:05.743686+09:00,-0.15625,0.865234375,-0.4072265625
F9:41:F3:3B:21:24,39,2024-02-08 15:09:05.758226+09:00,-0.15234375,0.87255859375,-0.41259765625
F9:41:F3:3B:21:24,40,2024-02-08 15:09:05.759147+09:00,-0.1513671875,0.8828125,-0.41796875
