Time(sec),X,Y,Z
19.950908,-0.03773108124732971,-0.0034378767013549805,0.05698972940444946
20.051388,0.030001908540725708,-0.0017982721328735352,-0.022999949753284454
20.151899,0.0009461641311645508,-0.016080915927886963,-0.0013980194926261902
20.252414,-0.0105610191822052,-0.002577841281890869,-0.008440390229225159
20.352944,-0.01948106288909912,0.00706857442855835,-0.010870032012462616
20.453406,0.02018195390701294,-0.01809626817703247,0.020698919892311096
20.553934,-0.009931325912475586,0.03382158279418945,-0.047690778970718384
20.654466,0.01677951216697693,-0.003097057342529297,-0.028863608837127686
20.754952,-0.005584806203842163,-0.004052937030792236,0.009838342666625977
20.855510,-0.0026209652423858643,-0.03366827964782715,-0.018550395965576172
20.956124,-0.02206885814666748,-0.01803535223007202,-0.016411274671554565
21.056491,0.008503645658493042,-0.0039179325103759766,-0.04513797163963318
21.156955,0.0546378493309021,-0.022084355354309082,-0.01505368947982788
21.257480,0.1315319836139679,-0.09685838222503662,0.10258364677429199
21.358032,-0.059259384870529175,-0.0018399953842163086,0.0650067925453186
21.458512,-0.08271616697311401,0.03368872404098511,0.009760081768035889
21.558978,-0.13871076703071594,0.03637659549713135,-0.029839083552360535
21.659503,-0.15332596004009247,0.08193665742874146,-0.12971098721027374
21.760087,0.00471767783164978,-0.007178664207458496,-0.25893205404281616
21.860493,0.30209994316101074,-0.24517786502838135,-0.14350458979606628
21.961007,0.09603214263916016,-0.17176467180252075,0.2114715576171875
22.061492,-0.24258935451507568,-0.03751891851425171,0.3819863796234131
22.162043,-0.3910655677318573,-0.027054548263549805,0.09354668855667114
22.262539,-0.1493540108203888,-0.02706587314605713,-0.4020184278488159
22.362991,0.10355857014656067,-0.14291900396347046,-0.3485332727432251
22.463499,0.19181939959526062,-0.11127364635467529,0.06083250045776367
22.564034,0.10340166091918945,-0.004911243915557861,0.10382448136806488
22.664595,-0.03863456845283508,0.006408333778381348,-0.025188013911247253
22.765046,-0.07547503709793091,0.02191823720932007,-0.028210274875164032
22.865526,-0.0447123646736145,0.01607036590576172,0.028183110058307648
22.966042,-0.13276025652885437,0.03189200162887573,-0.05310015380382538
23.066600,-0.023520827293395996,-0.050527095794677734,-0.2420390099287033
23.167085,0.39514827728271484,-0.29640477895736694,0.007223308086395264
23.267597,-0.03201250731945038,-0.18790704011917114,0.415419340133667
23.368068,-0.4037102162837982,-0.013220429420471191,0.17317360639572144
23.468568,-0.2335864156484604,0.05312567949295044,-0.2676219344139099
23.569040,0.08170297741889954,-0.16467440128326416,-0.32816827297210693
23.669602,0.21615362167358398,-0.11611765623092651,-0.005762159824371338
23.770168,0.09032917022705078,-0.011749565601348877,0.09150320291519165
23.870586,-0.02988266944885254,0.016340017318725586,0.0013501644134521484
23.971118,-0.04775470495223999,0.02026611566543579,-0.038442909717559814
24.071622,-0.013656586408615112,-0.0026472806930541992,-0.005934089422225952
24.172061,0.021221071481704712,0.002349376678466797,-0.0032812952995300293
24.272561,-0.021496206521987915,-0.01071852445602417,0.013234034180641174
24.373115,-0.188929945230484,0.11017704010009766,-0.17601056396961212
24.473594,0.16806817054748535,-0.17329996824264526,-0.14551496505737305
24.574143,0.22202542424201965,-0.19924461841583252,0.19248110055923462
24.674700,-0.13937421143054962,-0.04803323745727539,0.3136659860610962
24.775222,-0.30211594700813293,0.031717121601104736,0.05571240186691284
24.875661,-0.16256782412528992,0.00043088197708129883,-0.20164793729782104
24.976130,0.07754841446876526,-0.08568233251571655,-0.22667908668518066
25.076610,0.172285258769989,-0.07138335704803467,-0.01411426067352295
25.177108,0.09442901611328125,0.014759719371795654,0.06457407772541046
25.277635,-0.030497580766677856,0.004683256149291992,0.01585519313812256
25.378134,-0.04149472713470459,0.00041800737380981445,-0.011847615242004395
25.478659,0.006965428590774536,0.002765655517578125,-0.015242040157318115
25.579180,0.013310134410858154,0.0018183588981628418,-0.013990819454193115
25.679638,-0.01636376976966858,-0.016724228858947754,0.03237374126911163
25.780243,-0.10997933149337769,0.049347877502441406,-0.1346610188484192
25.880735,0.20102959871292114,-0.10855931043624878,-0.09293252229690552
25.981277,0.13935479521751404,-0.1284201741218567,0.20932486653327942
26.081679,-0.17238536477088928,-0.02418893575668335,0.226057767868042
26.182301,-0.28472384810447693,0.016640961170196533,-0.007040739059448242
26.282771,-0.07818865776062012,-0.025683999061584473,-0.25131797790527344
26.383159,0.08191379904747009,-0.10354894399642944,-0.11275714635848999
26.483677,0.16390728950500488,-0.04437822103500366,0.02625925838947296
26.584298,0.07132509350776672,0.008898735046386719,0.05622072517871857
26.684759,-0.031099945306777954,0.0001627206802368164,-0.007940709590911865
26.785319,-0.049630194902420044,0.015916049480438232,-0.011159822344779968
26.885765,-0.005846470594406128,0.006374359130859375,-0.004133999347686768
26.986211,0.021324068307876587,0.003989696502685547,-0.014464512467384338
27.086749,-0.0014094710350036621,-0.014977991580963135,0.014066353440284729
27.187233,-0.13573026657104492,0.007960498332977295,0.0867065042257309
27.287655,-0.1435261368751526,-0.005435764789581299,-0.17757540941238403
27.388228,0.3395192623138428,-0.23494571447372437,-0.1308896541595459
27.488729,0.16781100630760193,-0.19773316383361816,0.3103710412979126
27.589239,-0.2693249583244324,-0.08900308609008789,0.35925793647766113
27.689711,-0.4105533957481384,0.002186298370361328,-0.03425866365432739
27.790322,-0.1848268210887909,-0.10070997476577759,-0.3796958923339844
27.890787,0.16731873154640198,-0.21184194087982178,-0.22057509422302246
27.991346,0.26563340425491333,-0.05544888973236084,0.06133032217621803
28.091843,0.06547015905380249,-0.003392636775970459,0.061641156673431396
28.192228,-0.07447463274002075,0.003612041473388672,-0.006421096622943878
28.292743,-0.04416060447692871,-0.007203280925750732,0.008960947394371033
28.393246,0.01177293062210083,-0.004814803600311279,0.013368308544158936
28.493764,-0.05994617938995361,0.010731160640716553,0.030787870287895203
28.594306,-0.127025306224823,-0.0263674259185791,-0.22399014234542847
28.694877,0.33021634817123413,-0.18999642133712769,-0.16359978914260864
28.795247,0.13361001014709473,-0.18325906991958618,0.3443862199783325
28.895834,-0.48940014839172363,-0.06582909822463989,0.27789002656936646
28.996333,-0.435272216796875,0.021493494510650635,-0.27956676483154297
29.096849,0.14134186506271362,-0.26832377910614014,-0.42491984367370605
29.197303,0.3303099274635315,-0.09520608186721802,-0.008099786937236786
29.297805,0.07040923833847046,0.014193415641784668,0.08889313042163849
29.398302,-0.07005378603935242,0.005779683589935303,-0.024735987186431885
29.498782,-0.04949772357940674,-0.013931870460510254,-0.005903720855712891
29.599359,-0.006677567958831787,0.0030643343925476074,0.012042999267578125
29.699849,0.023391366004943848,-0.01222836971282959,0.03885775804519653
29.800377,-0.23294958472251892,0.09473639726638794,-0.16096852719783783
29.900875,0.24926286935806274,-0.21732306480407715,-0.28558725118637085
30.001341,0.2360984981060028,-0.2546517252922058,0.3178974390029907
30.101854,-0.4355655014514923,-0.08880317211151123,0.3839976191520691
30.202498,-0.4383021891117096,0.05805611610412598,-0.16660098731517792
30.302810,0.16739705204963684,-0.2525724768638611,-0.3966541886329651
30.403367,0.29055047035217285,-0.11571955680847168,-0.02996009588241577
30.503864,0.031380265951156616,-0.014389574527740479,0.18779370188713074
30.604426,-0.07185867428779602,0.06011176109313965,0.03561893105506897
30.704870,-0.02808895707130432,-0.0012860298156738281,-0.08146557211875916
30.805405,0.017888516187667847,-0.02309870719909668,-0.04113990068435669
30.905760,0.004548817873001099,0.011338949203491211,0.0061650872230529785
31.006215,-0.030293554067611694,-0.0051634907722473145,0.06255277991294861
31.106764,-0.20171856880187988,0.1107935905456543,-0.09075915813446045
31.207261,0.263866126537323,-0.2427361011505127,-0.3495054841041565
31.307754,0.2491762936115265,-0.23964029550552368,0.2091219425201416
31.408279,-0.4769684076309204,-0.06190675497055054,0.38341158628463745
31.508892,-0.41673508286476135,0.09949100017547607,-0.2023526281118393
31.609400,0.04122722148895264,-0.21899491548538208,-0.33694225549697876
31.709942,0.20812511444091797,-0.16658103466033936,0.0190553218126297
31.810467,0.11299049854278564,-0.02522099018096924,0.137645423412323
31.910902,-0.014984130859375,0.048935115337371826,0.04186120629310608
32.011431,-0.02508634328842163,0.008036911487579346,-0.019035518169403076
32.111928,-0.0018083453178405762,-0.001589953899383545,-0.014704018831253052
32.212431,-0.006708860397338867,0.005962371826171875,-0.0035771429538726807
32.312901,-0.013151109218597412,0.0008829236030578613,0.021177053451538086
32.413429,0.0021829605102539062,-0.011080920696258545,0.020847707986831665
32.513969,-0.10926678776741028,-0.028846383094787598,0.06596001982688904
32.614478,-0.03134649991989136,0.022993862628936768,-0.3352617025375366
32.714917,0.32532596588134766,-0.23125624656677246,-0.11941921710968018
32.815566,0.060856401920318604,-0.16307926177978516,0.35665804147720337
32.915954,-0.427282452583313,-0.06050562858581543,0.2949061989784241
33.016462,-0.29270467162132263,-0.036618947982788086,-0.2617575526237488
33.116965,0.014136195182800293,-0.22794634103775024,-0.3292515277862549
33.217450,0.22324377298355103,-0.12682229280471802,-0.04923860728740692
33.318064,0.14922159910202026,0.01807790994644165,0.07499325275421143
33.418500,-0.012034803628921509,0.011913537979125977,0.03385831415653229
33.519050,-0.054078489542007446,-0.012947142124176025,-0.025156959891319275
33.619685,-0.015674114227294922,-0.0011254549026489258,0.009870588779449463
33.720085,0.018757551908493042,0.005297839641571045,0.018964067101478577
33.820536,-0.22706106305122375,0.03937262296676636,0.04407918453216553
33.920947,-0.07413989305496216,-0.12300187349319458,-0.20622600615024567
34.021612,0.3398476243019104,-0.2386023998260498,-0.03540623188018799
34.122030,0.1651756465435028,-0.1885198950767517,0.48778361082077026
34.222576,-0.3855712413787842,-0.04658550024032593,0.2764737606048584
34.323079,-0.354766845703125,-0.083629310131073,-0.25446635484695435
34.423495,0.011842817068099976,-0.28734368085861206,-0.3029510974884033
34.524018,0.26709461212158203,-0.12432396411895752,-0.014440182596445084
34.624556,0.15137094259262085,0.03580319881439209,0.05556816607713699
34.725028,-0.048036426305770874,0.01910686492919922,0.0223393514752388
34.825519,-0.06263667345046997,0.0020114779472351074,-0.02670872211456299
34.926093,-0.012160420417785645,0.008016407489776611,0.013032019138336182
35.026538,0.00997626781463623,0.04415881633758545,0.019143760204315186
35.127122,-0.1718878149986267,0.011615991592407227,-0.2776626944541931
35.227617,0.28680092096328735,-0.2002781629562378,-0.055211007595062256
35.327977,0.10103103518486023,-0.10529756546020508,0.3712509274482727
35.428548,-0.34907227754592896,-0.04965007305145264,0.23386037349700928
35.529108,-0.392772912979126,0.0003146529197692871,-0.07712113112211227
35.629653,-0.06034475564956665,-0.2168026566505432,-0.26605844497680664
35.730119,0.2359277606010437,-0.1753634214401245,-0.15281224250793457
35.830585,0.24278807640075684,0.0028502345085144043,0.04664278030395508
35.931126,0.001118391752243042,-0.0036704540252685547,0.09487152099609375
36.031665,-0.1044434905052185,-0.013427793979644775,0.043010957539081573
36.132053,-0.04560723900794983,-0.013902783393859863,0.008768677711486816
36.232570,0.028313428163528442,-0.0022929906845092773,-0.005238242447376251
36.333086,-0.004886746406555176,-0.007017910480499268,0.013773076236248016
36.433569,-0.24289026856422424,0.10128211975097656,-0.15931981801986694
36.534093,0.1056981086730957,-0.12099838256835938,-0.3328002691268921
36.634679,0.3641294240951538,-0.1806122064590454,0.0853278636932373
36.735115,-0.0504332035779953,-0.01682448387145996,0.3808460831642151
36.835619,-0.40602198243141174,-0.07100176811218262,0.16326582431793213
36.936165,-0.2655051350593567,-0.04200387001037598,-0.092437744140625
37.036613,0.034432679414749146,-0.20129084587097168,-0.22441577911376953
37.137245,0.22757995128631592,-0.06967288255691528,-0.11779546737670898
37.237618,0.14977604150772095,0.0051457881927490234,0.05281806364655495
37.338110,-0.04659402370452881,-0.009826719760894775,0.06984943896532059
37.438634,-0.09358943998813629,0.01664811372756958,0.02068382501602173
37.539248,-0.0354018360376358,0.002561807632446289,-0.007801353931427002
37.639638,0.017978042364120483,0.004323720932006836,0.01793503761291504
37.740149,-0.13453345000743866,-0.019559860229492188,0.1547168493270874
37.840639,-0.17522186040878296,-0.027714967727661133,-0.22398734092712402
37.941142,0.12877029180526733,-0.18012988567352295,-0.17003846168518066
38.041740,0.37842482328414917,-0.1789686679840088,0.05779846012592316
38.142150,0.18929198384284973,-0.042715609073638916,0.36999261379241943
38.242643,-0.2596558928489685,-0.09784179925918579,0.22372394800186157
38.343245,-0.36413800716400146,-0.08459722995758057,0.005647182464599609
38.443686,-0.17696817219257355,-0.13356733322143555,-0.2924840450286865
38.544198,0.0997965931892395,-0.11235702037811279,-0.16499727964401245
38.644808,0.20473110675811768,-0.0393749475479126,0.03635537624359131
38.745157,0.06448465585708618,-0.010168194770812988,0.08339965343475342
38.845750,-0.04537850618362427,-0.0068901777267456055,0.008477509021759033
38.946217,-0.03218379616737366,0.015684902667999268,-0.009827196598052979
39.046678,0.01812884211540222,0.006756901741027832,0.03203272819519043
39.147198,-0.16766008734703064,-0.02168673276901245,0.11167430877685547
39.247702,-0.12019506096839905,-0.07924854755401611,-0.21799923479557037
39.348177,0.2663803696632385,-0.13929730653762817,-0.09512555599212646
39.448705,0.336188405752182,-0.060823917388916016,0.13950446248054504
39.549190,-0.05388766527175903,-0.07949209213256836,0.30792421102523804
39.649740,-0.360115647315979,-0.10009980201721191,0.15459725260734558
39.750208,-0.3039117753505707,-0.06941288709640503,-0.2039942741394043
39.850734,0.002313286066055298,-0.19838422536849976,-0.27468177676200867
39.951262,0.23465952277183533,-0.1005735993385315,-0.06345309317111969
40.051741,0.1823994219303131,0.01310187578201294,0.09330291301012039
40.152276,-0.014820694923400879,-0.0032371878623962402,0.07211315631866455
40.252709,-0.08689001202583313,-0.0061337947845458984,0.021074838936328888
40.353229,-0.03870362043380737,-0.025867938995361328,-0.0012955665588378906
40.453750,0.02930566668510437,0.00882953405380249,-0.032531142234802246
40.554247,0.025682926177978516,-0.01196277141571045,0.04313647001981735
40.654763,-0.09035824239253998,-0.0111885666847229,0.034142497926950455
40.755279,-0.15675994753837585,-0.08190661668777466,-0.06428111344575882
40.855810,0.18137401342391968,-0.13998812437057495,-0.11033803224563599
40.956333,0.3073461651802063,-0.06470894813537598,0.184738427400589
41.056772,-0.005616664886474609,-0.06202036142349243,0.2852255702018738
41.157319,-0.32763051986694336,-0.11064612865447998,0.1259048581123352
41.257867,-0.288824200630188,-0.024707794189453125,-0.1866466999053955
41.358278,0.02174505591392517,-0.10948306322097778,-0.20066514611244202
41.458836,0.22323670983314514,-0.04792231321334839,-0.05376802384853363
